,Airline,Review,Review_Lemma,Keyword,Sentiment,User Contribution,Recency,joy,sadness,fear,disgust,anger,category,final,Area,Class,From,To
93,Air India,"The plane was an old A321 as notified, so was not surprised by the cramped seat space.","the plane be an old A321 as notify , so be not surprise by the cramped seat space .",cramped seat space,-0.563606,2,08-2018,0.115372,0.12328299999999999,0.009804,0.097457,0.022241,ambience,1.50213909048828,International,Economy,Mumbai,Dubai
94,Air India,The movie screens not working on some seats.,the movie screen not work on some seat .,seat,-0.9127540000000001,81,04-2018,0.079959,0.706623,0.091846,0.027819,0.016133,ambience,1.49649901725876,International,Economy,New Delhi,Chicago
95,Air India,I changed the seat for the third time : the TV worked 30 minutes then went off...,i change the seat for the third time : the TV work 30 minute then go off ...,seat,-0.841036,4,04-2019,0.112104,0.387942,0.058698,0.043498,0.089308,ambience,1.48201665777884,International,Economy,Chicago,New Delhi
96,Air India,"Solution take another seat between other passengers for meals, which were terrible.","Solution take another seat between oth passenger for meal , which be terrible .",seat,-0.8387819999999999,7,02-2019,0.314551,0.33165100000000003,0.022389,0.090173,0.034144,ambience,1.4719366847114301,International,Business Class,New Delhi,San Francisco
97,Air India,"Except for the width of the seat, nothing is good in this business class.
","except for the width of the seat , nothing be good in this busines clas . 
",width of the seat,-0.7822,149,10-2018,0.069229,0.23474499999999998,0.26616599999999996,0.050927,0.296742,ambience,1.47141286271877,Asia,Business Class,New Delhi,Maldives
98,Air India,"Then, unfortunately, the passengers around us were talking loud and were constantly eating something or the other such as Khakraas etc which they brought along with them , passing it back and forth between the seats making a mess of our seats.","then , unfortunately , the passenger around us be talk loud and be constantly eat something or the oth such as Khakraas etc which they bring along with them , pass it back and forth between the seat make a mes of our seat .",seat,-0.9315620000000001,4201,02-2019,0.12528499999999998,0.247574,0.024692,0.085387,0.054832000000000006,ambience,1.46999175316091,International,Economy,Newark,Mumbai
99,Air India,"The check in was good, however the seats in the economy class barely had any leg room.","the check in be good , however the seat in the economy clas barely have any leg room .",seat,-0.873093,1764,11-2018,0.036883,0.497615,0.534725,0.11056700000000001,0.109653,ambience,1.46890591225724,Domestic,Economy,Bhopal,New Delhi
100,Air India,"cleanliness is poor seats are worn out , some are bend or tilted, some with torn upholstery","cleanlines be poor seat be wear out , some be bend or tilt , some with tear upholstery",poor seat,-0.727889,131,10-2018,0.005497,0.577509,0.185705,0.30846,0.101836,ambience,1.45890992076231,Domestic,Economy,Mumbai,New Delhi
101,Air India,The seats were really uncomfortable and in need of reupholstering.,the seat be really uncomfortable and in need of reupholstering .,seat,-0.9249569999999999,41,04-2018,0.034148000000000005,0.291696,0.055658000000000006,0.090664,0.06425499999999999,ambience,1.4566579117823797,International,Economy,London,Mumbai
102,Air India,"It is our national carrier and would love to encourage but it has most uncomfortable seats, average food, TV is very far.","it be our national carrier and would love to encourage but it have most uncomfortable seat , average food , TV be very far .",uncomfortable seat,-0.8536590000000001,16,06-2018,0.174219,0.151545,0.093654,0.07294500000000001,0.08686,ambience,1.4505693594771103,International,Business Class,Copenhagen,New Delhi
103,Air India,After reaching my seat I found someone prior traveled had vomited.,after reach my seat i find someone prior travel have vomit .,seat,-0.6413,102,05-2018,0.031523,0.06947300000000001,0.010951,0.789006,0.036133,ambience,1.4347113755494498,Domestic,Economy,Visakhapatnam (Vizag),New Delhi
104,Air India,After the brawl and time wasting I was given a middle seat saying that all Aisle / window seats were full but turns out there were.,after the brawl and time waste i be give a middle seat say that all Aisle / window seat be full but turn out there be .,middle seat,-0.8059109999999999,85,04-2018,0.034136,0.43895100000000004,0.054399,0.173598,0.324642,ambience,1.42601615573457,Domestic,Economy,Mumbai,Nagpur
105,Air India,My flight also had about 3 hours of severe turbulence.,my flight also have about 3 hour of severe turbulence .,hour of severe turbulence,-0.920134,83,03-2018,0.07860700000000001,0.439091,0.19322999999999999,0.080603,0.14447000000000002,ambience,1.4160450000887501,International,Economy,Washington DC,New Delhi
106,Air India,But not the same poor attitude to charge extra for seats etc.,but not the same poor attitude to charge extra for seat etc .,seat,-0.88379,342,03-2018,0.014828999999999998,0.621844,0.046564,0.242335,0.25266500000000003,ambience,1.4046518432693798,Domestic,Economy,New Delhi,Jaipur
107,Air India,The plane seats were SO uncomfortable I barely got any sleep.,the plane seat be so uncomfortable i barely get any sleep .,plane seat,-0.907517,16,05-2019,0.041777,0.559904,0.389187,0.16078900000000002,0.128884,ambience,1.3876672111772401,International,Economy,London,New Delhi
108,Air India,A COCKROACH was running around the seat just in front of my face.,a COCKROACH be run around the seat just in front of my face .,seat,-0.8617229999999999,40,12-2018,0.078385,0.203158,0.07825,0.654453,0.053297000000000004,ambience,1.3787898243156498,International,Economy,Munich,New Delhi
109,Air India,"there was practically scant air conditioning in the rear of the plane where we were seated.
","there be practically scant air conditioning in the rear of the plane where we be seat . 
",seat,-0.726536,30,06-2018,0.081045,0.100997,0.12262100000000001,0.095772,0.07432799999999999,ambience,1.3501979761678897,Domestic,Economy,Hyderabad,New Delhi
110,Air India,They had put my 5 year old girl sitting next to a random passenger on a 2 seat together configuration.,they have put my 5 year old girl sit next to a random passenger on a 2 seat together configuration .,seat,-0.5326930000000001,3,01-2019,0.056277,0.7046789999999999,0.04294,0.275706,0.143542,ambience,1.3500713291656798,International,Business Class,London,Mumbai
111,Air India,"Was surprised to see old and very worn seats, stains on the floor and seats broken remote for tv, sticky remotes on the tv next to me.","be surprised to see old and very worn seat , stain on the floor and seat break remote for tv , sticky remote on the tv next to me .",seat break,-0.686239,21,01-2019,0.008944,0.191322,0.040105,0.10195599999999999,0.115823,ambience,1.31449389016977,International,Economy,London,New Delhi
112,Air India,Otherwise the seats are quite hard and no back support.,otherwise the seat be quite hard and no back support .,seat,-0.953902,925,03-2018,0.088379,0.641126,0.127519,0.08596000000000001,0.060805,ambience,1.3070847207277199,Domestic,Economy,Imphal,New Delhi
113,Air India,"Once I boarded I find that fight was not properly cleaned, seats were uncomfortable and poorly repaired like sarkari bus services.","once i board i find that fight be not properly clean , seat be uncomfortable and poorly repair like sarkari bu service .",seat,-0.9146200000000001,55,05-2019,0.032506,0.658871,0.018531,0.223244,0.13955399999999998,ambience,1.30499379848096,International,Economy,Dubai,Mumbai
114,Air India,"The seats were a little tired looking but there was more than enough legroom, which I was pleasantly surprised about.","the seat be a little tired look but there be more than enough legroom , which i be pleasantly surprised about .",seat,-0.8374280000000001,4,06-2018,0.027327999999999998,0.682107,0.035269999999999996,0.094766,0.141152,ambience,1.30056475842124,International,Economy,London,Newark
115,Air India,"Looked as if the seats have never ever been cleaned since they bought the aircraft.
","look as if the seat have never ever be clean since they buy the aircraft . 
",seat,-0.5407890000000001,12,09-2018,0.112923,0.288576,0.014653,0.205709,0.067065,ambience,1.28918423620999,International,Economy,New Delhi,San Francisco
116,Air India,When I entered the flight a woman sat in the seat I had bought.,when i enter the flight a woman sit in the seat i have buy .,seat,-0.638966,47,04-2019,0.028718,0.376775,0.047944,0.368229,0.110017,ambience,1.2846281915579698,Domestic,Economy,Kochi (Cochin),New Delhi
117,Air India,Many seats were vacated because the screen were not working.,Many seat be vacate because the screen be not work .,seat,-0.849167,336,04-2018,0.051628,0.775675,0.051567999999999996,0.037959,0.029562,ambience,1.2774097727318001,North Asia,Economy,New Delhi,Tokyo
118,Air India,"I further challenged this ""customer service rep"" and asked how Air India thought it was acceptable to change my seats and have my children sitting elsewhere on the plane, to which he answered apologies for any inconvenience.","i further challenge this "" customer service rep "" and ask how Air India think it be acceptable to change my seat and have my child sit elsewhere on the plane , to which he answer apology for any inconvenience .",seat,-0.847622,1,04-2018,0.032256,0.250933,0.065296,0.40316599999999997,0.21542199999999997,ambience,1.255878029779,International,Economy,New Delhi,London
119,Air India,"The Economy seats are no lesser than business class seats of B737 or A320.
","the Economy seat be no less than busines clas seat of B737 or A320 . 
",Economy seat,-0.688195,221,07-2018,0.05975900000000001,0.21819899999999998,0.016696000000000003,0.091093,0.055328999999999996,ambience,1.23637180949845,Domestic,Economy,Kolkata,New Delhi
120,Air India,"The video system in few seats didn't work well.

","the video system in few seat do n't work well . 

",seat,-0.8728819999999999,3,12-2018,0.128074,0.664668,0.21294899999999997,0.040261,0.022021000000000002,ambience,1.23322511416053,International,Economy,New Delhi,Tel Aviv
121,Air India,"On landing, the flight was also delayed almost two hours, we were left standing in the aisles for 15 minutes before being told to sit back in our seats, no particular reason gone.","on landing , the flight be also delay almost two hour , we be leave stand in the aisle for 15 minute before be tell to sit back in our seat , no particular reason go .",seat,-0.898727,20,04-2018,0.048741,0.520533,0.09276799999999999,0.231526,0.23003099999999999,ambience,1.21929049232035,International,Economy,New Delhi,Sydney
122,Air India,None of the TVs worked in rows 30-32 across all seats in spite of repeated resets by the crew.,None of the tv work in row 30 - 32 across all seat in spite of repeat reset by the crew .,seat,-0.9139709999999999,1,04-2019,0.07901699999999999,0.251626,0.039853,0.01399,0.045766,ambience,1.19997814157285,International,Economy,New Delhi,San Francisco
